"","ID","ESCUELA","GRADO","Grupo","Anios","Total_meses","Sexo","Calificacion","ConteoT","Target","NumEntrenamientos","ConteoCorrecto11-14","Conteocorrecto_Target11-14","NumEntrenamientos2","ConteoCorrecto12-13","Conteocorrecto_Target12-13","Nivel _actividad","Sonrisa_Risa","Placer_alta_intensidad","Impulsividad","Aprox","Timidez","Miedo","Malestar","Tristeza","Frustracion","Autotranquilizacion","control_Inhibitorio","Placer_baja_intensidad","Sensibilidad perceptual","Atencion_foc","Shifting","conjunto_atencion","CE_condistractibilidad","AfectoNegativo","ExtraversionSurgency","CE_sindistractibilidad","Alerta","Orientacion","Conflicto","ANT_porcentajecorrecto","Perfiles","Perfiles_sindistac","CE_AltosBajos","AN_AltosBajos","Surgency_AltosBajos","CE_sindistrac_AltosBajos","CE_super_AltosBajos","AN_super_AltosBajos","Sugency_super_AltosBajos","CE_sindistrac_super_AltosBajos","Alerta_AltosBajos","Orientacion_AltosBajos","Conflicto_AltosBajos"
"1","001",1,1,1,7,90,1,6.1,11,1,3,1,1,1,0,0,3.92307692307692,4.23076923076923,4.69230769230769,4.07692307692308,4.46153846153846,3.91666666666667,4.4,3.4,4.5,4.46153846153846,4.15384615384615,3.33333333333333,4,4.09090909090909,4.44444444444444,4.4,4.42857142857143,4.05373737373737,4.18307692307692,4.21688034188034,3.96717171717172,26.5,-30.5,29.5,75.6944444444444,"0",0,0,0,0,0,0,NA,0,0,0,0,0
"2","002",1,1,1,6,81,0,7.1,NA,NA,3,NA,NA,NA,NA,NA,5,5.41666666666667,5.83333333333333,4.91666666666667,5.58333333333333,1.91666666666667,2.91666666666667,2.90909090909091,3.91666666666667,4.23076923076923,5,5.41666666666667,6.08333333333333,6.09090909090909,4.66666666666667,4.5,4.61538461538461,5.35151515151515,3.79463869463869,4.77777777777778,5.56439393939394,NA,NA,NA,NA,"2",2,1,0,1,1,1,0,NA,1,NA,NA,NA
"3","003",1,1,1,6,79,0,9.3,10,1,3,0,0,2,0,0,4.07692307692308,4.23076923076923,4.46153846153846,4.76923076923077,5.38461538461539,4.07692307692308,5,4.66666666666667,5,4.69230769230769,4.76923076923077,4,4.46153846153846,5,4.33333333333333,4.2,4.28571428571429,4.39897435897436,4.82564102564103,4.5,4.44871794871795,-289,39,39,17.3611111111111,"1",1,0,1,0,0,0,1,NA,0,0,0,0
"4","004",1,1,1,6,79,0,8.7,NA,NA,3,NA,NA,NA,NA,NA,4.76923076923077,4.76923076923077,3.84615384615385,4.23076923076923,5.58333333333333,3.76923076923077,3.66666666666667,3.45454545454545,4.18181818181818,4.92307692307692,5.23076923076923,4.23076923076923,5.15384615384615,4.5,3.55555555555556,4.25,3.76923076923077,4.33803418803419,4.29137529137529,4.49465811965812,4.36004273504274,NA,NA,NA,NA,"0",0,0,0,0,0,0,NA,NA,0,NA,NA,NA
"5","005",1,1,1,6,79,0,9.3,13,1,3,1,1,1,1,1,5.46153846153846,5.84615384615385,5.69230769230769,5.23076923076923,6.15384615384615,2.53846153846154,4.16666666666667,3.66666666666667,4,4.69230769230769,4.84615384615385,3.76923076923077,5.30769230769231,5,4,4.2,4.07142857142857,4.45538461538461,4.27435897435897,5.15384615384615,4.51923076923077,102,-49.5,-11,79.1666666666666,"0",0,0,0,1,0,NA,NA,1,0,1,0,0
"6","006",1,1,1,6,75,1,6.7,12,0,3,1,0,1,1,0,4.58333333333333,4.18181818181818,5,4.09090909090909,5.08333333333333,3.66666666666667,2.88888888888889,4.11111111111111,4.45454545454545,4.6,3.53846153846154,4.41666666666667,4.8,4,3.22222222222222,4.4,3.64285714285714,4.16777777777778,3.9186013986014,4.43434343434343,4.10972222222222,186,29,97,84.0277777777777,"0",0,0,0,0,0,0,0,NA,0,1,0,1
"7","007",1,1,1,6,81,1,7.7,NA,NA,3,NA,NA,NA,NA,NA,4.07692307692308,4.46153846153846,3.92307692307692,4.30769230769231,5.07692307692308,2.38461538461538,3.66666666666667,4,3.83333333333333,3.61538461538462,4.5,4.76923076923077,5.15384615384615,5.08333333333333,4,4.4,4.14285714285714,4.68128205128205,3.92307692307692,4.03846153846154,4.75160256410256,NA,NA,NA,NA,"0",0,0,0,0,0,NA,0,0,NA,NA,NA,NA
"8","008",1,1,1,6,77,1,6.6,8,1,3,0,0,1,0,0,5.15384615384615,4.69230769230769,4.76923076923077,4.84615384615385,5,3.38461538461538,4.58333333333333,4.58333333333333,4.66666666666667,4.46153846153846,4.46153846153846,4.30769230769231,5.23076923076923,4.5,4,3.4,3.78571428571429,4.28769230769231,4.55128205128205,4.64102564102564,4.50961538461539,67,52.5,19,70.1388888888888,"1",1,0,1,1,0,0,1,NA,0,1,1,0
"9","009",1,1,1,6,81,0,7.8,NA,NA,3,NA,NA,NA,NA,NA,2.92307692307692,4,4,3.61538461538462,4.15384615384615,4.07692307692308,3.08333333333333,4.08333333333333,3.5,3.38461538461538,3.33333333333333,3.76923076923077,4.30769230769231,3.58333333333333,3.88888888888889,4.2,4,3.94982905982906,3.47692307692308,3.7948717948718,3.88728632478632,NA,NA,NA,NA,"0",0,0,0,0,0,0,0,0,0,NA,NA,NA
"10","010",1,1,1,6,77,1,7,NA,NA,3,NA,NA,NA,NA,NA,5.53846153846154,5.38461538461539,5.76923076923077,5.84615384615385,5.76923076923077,2.61538461538462,3.83333333333333,3.5,3.90909090909091,5.46153846153846,3.84615384615385,3.46153846153846,5.53846153846154,5.5,2.77777777777778,2.8,2.78571428571429,4.01555555555556,4.11002331002331,5.15384615384615,4.31944444444444,NA,NA,NA,NA,"0",0,0,0,1,0,0,0,1,0,NA,NA,NA
"11","011",1,1,1,6,77,1,8.4,12,1,3,1,1,1,1,1,4.07692307692308,6,3.30769230769231,3.92307692307692,5.46153846153846,3.53846153846154,3.58333333333333,3.16666666666667,4,4.07692307692308,5.15384615384615,5.61538461538461,5.69230769230769,5.5,4.77777777777778,4,4.5,5.11709401709402,3.99615384615385,4.38461538461538,5.39636752136752,123,154,155,82.6388888888888,"2",2,1,0,0,1,1,0,0,1,1,1,1
"12","012",1,1,1,6,82,0,9.7,12,1,3,1,1,2,1,1,4.92307692307692,6.15384615384615,5.53846153846154,4.61538461538461,6,3.66666666666667,3.91666666666667,3.75,4.5,4.15384615384615,5.15384615384615,4.53846153846154,5.92307692307692,5.75,4.11111111111111,3.4,3.85714285714286,4.74452991452991,4.29487179487179,5.14957264957265,5.08066239316239,83.5,172,36.5,95.1388888888888,"2",2,1,0,1,1,NA,NA,1,1,1,1,0
"13","013",1,1,1,6,79,0,9.7,7,0,3,0,0,3,0,0,4.69230769230769,4.92307692307692,5.46153846153846,4.61538461538461,5.15384615384615,3.38461538461538,4.25,4.66666666666667,4.66666666666667,4.23076923076923,4.38461538461539,3.92307692307692,5.15384615384615,4.91666666666667,3.88888888888889,4,3.92857142857143,4.37649572649573,4.43974358974359,4.70512820512821,4.47061965811966,97,70,62,91.6666666666666,"1",1,0,1,1,0,0,NA,NA,0,1,1,0
"14","014",1,1,1,6,80,1,7.8,11,1,3,1,1,3,0,0,4.15384615384615,4.08333333333333,4.61538461538461,4.53846153846154,4.76923076923077,3.61538461538462,3.66666666666667,4,4.91666666666667,4.07692307692308,4.15384615384615,4.15384615384615,4.69230769230769,4.08333333333333,4.33333333333333,4,4.21428571428571,4.2525641025641,4.16282051282051,4.29594017094017,4.31570512820513,130.5,113,402.5,56.25,"0",0,0,0,0,0,0,NA,0,0,1,1,1
"15","015",1,1,1,NA,NA,0,9.1,12,0,3,1,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","016",1,1,1,6,76,0,6.6,14,1,3,1,1,2,0,0,5.5,5.69230769230769,4.69230769230769,4.09090909090909,5.38461538461539,3.46153846153846,4.4,3.5,3.90909090909091,2.90909090909091,4.66666666666667,4.25,5.76923076923077,5.63636363636364,3.66666666666667,4,3.76923076923077,4.66445221445221,3.8769696969697,4.80361305361305,4.83056526806527,616,68,399,23.6111111111111,"0",2,0,0,1,1,NA,0,1,NA,1,1,1
"17","017",1,1,1,6,72,0,8.8,NA,NA,3,NA,NA,NA,NA,NA,4.61538461538461,4.61538461538461,4.30769230769231,3,5.69230769230769,3.69230769230769,4.33333333333333,4.16666666666667,5.75,3.30769230769231,4.07692307692308,4.76923076923077,4.84615384615385,4.33333333333333,4.22222222222222,3.4,3.92857142857143,4.31418803418803,4.32692307692308,4.32051282051282,4.54273504273504,NA,NA,NA,NA,"1",1,0,1,0,0,0,NA,0,0,NA,NA,NA
"18","018",1,1,1,6,75,1,8.7,12,1,3,1,1,2,1,1,5.84615384615385,5.07692307692308,4.61538461538461,5.30769230769231,6.07692307692308,2.15384615384615,4.45454545454545,4.91666666666667,3.83333333333333,3.15384615384615,5.38461538461539,4.61538461538461,5,5.08333333333333,3.77777777777778,3.2,3.57142857142857,4.33529914529915,4.3486013986014,4.84615384615385,4.61912393162393,46,36.5,130.5,82.6388888888888,"1",1,0,1,1,0,0,NA,1,NA,0,0,1
"19","019",1,1,1,6,80,0,9.2,12,0,3,1,0,2,1,0,4.76923076923077,5.46153846153846,4.69230769230769,4.38461538461539,6.15384615384615,4.61538461538461,4.27272727272727,4.58333333333333,5.16666666666667,5.07692307692308,4.25,4.53846153846154,4.61538461538461,5.81818181818182,4.44444444444444,3.4,4.07142857142857,4.56329448329448,4.66993006993007,5.01282051282051,4.8541181041181,190.5,102,223.5,60.4166666666666,"1",3,0,1,1,1,NA,1,1,NA,1,1,1
"20","020",1,1,1,NA,NA,1,9.4,12,0,3,1,0,1,1,0,4.69230769230769,4.42857142857143,4.72727272727273,4.22222222222222,6.18181818181818,2,4.45454545454545,3.90909090909091,3.7,3.38461538461538,6.16666666666667,5.28571428571429,6.1,5.4,4.77777777777778,5.8,5.14285714285714,5.47269841269841,4.32298368298368,4.37536537536538,5.39087301587302,55,58,-11,95.8333333333333,"3",3,1,1,0,1,1,NA,0,1,0,1,0
"21","021",1,1,1,6,75,0,7.4,12,1,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,48.5,225.5,85.4166666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"22","022",1,1,1,6,80,0,8.1,13,0,3,1,0,1,1,0,4.92307692307692,5.38461538461539,4.92307692307692,3.92307692307692,5.84615384615385,3.23076923076923,5.16666666666667,4.5,4.58333333333333,4.38461538461539,5.25,4.84615384615385,5.69230769230769,5.5,3.77777777777778,3.6,3.71428571428571,4.68324786324786,4.77692307692308,4.70512820512821,4.95405982905983,-24,-89,-25,47.9166666666666,"1",3,0,1,1,1,NA,1,NA,NA,0,0,0
"23","023",1,1,1,7,86,1,8.5,NA,NA,3,NA,NA,NA,NA,NA,4.38461538461539,5.30769230769231,5.5,5.23076923076923,4.30769230769231,3.15384615384615,3.83333333333333,4.33333333333333,5.58333333333333,4.38461538461539,4.92307692307692,5.53846153846154,4.30769230769231,5.25,5.77777777777778,4.8,5.42857142857143,5.13478632478633,4.61153846153846,4.6474358974359,5.21848290598291,NA,NA,NA,NA,"3",3,1,1,1,1,1,1,NA,1,NA,NA,NA
"24","024",1,1,1,7,85,0,10,12,1,3,1,1,1,1,1,5.27272727272727,5.46153846153846,3.92307692307692,4.30769230769231,5.30769230769231,2.69230769230769,4.33333333333333,3.16666666666667,3.58333333333333,3.07692307692308,4.69230769230769,5.53846153846154,5.23076923076923,5.33333333333333,5.33333333333333,4.6,5.07142857142857,5.20717948717949,3.77051282051282,4.49417249417249,5.35897435897436,NA,NA,NA,NA,"2",2,1,0,0,1,1,0,NA,1,NA,NA,NA
"25","025",1,1,1,NA,NA,0,8.5,12,0,3,1,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","026",1,1,1,6,78,1,9.1,13,0,3,1,0,2,1,0,4.84615384615385,5.07692307692308,4.84615384615385,4.92307692307692,4.76923076923077,3.30769230769231,3.75,4,4.58333333333333,3.76923076923077,4.23076923076923,4.07692307692308,4.84615384615385,4.41666666666667,5,4,4.64285714285714,4.46794871794872,4.06666666666667,4.62820512820513,4.5849358974359,266.5,9,303,84.7222222222222,"0",0,0,0,1,0,NA,0,NA,NA,1,0,1
"27","027",1,1,1,6,80,0,9.8,12,1,3,1,1,2,1,1,4.15384615384615,4.38461538461539,4.46153846153846,2.84615384615385,5.69230769230769,5.38461538461539,5.66666666666667,4.58333333333333,3.91666666666667,3.76923076923077,4.92307692307692,5.15384615384615,4.92307692307692,5.33333333333333,4,4.6,4.21428571428571,4.80205128205128,4.57179487179487,4.48717948717949,4.8525641025641,117.5,100.5,-91.5,50.6944444444444,"3",3,1,1,0,1,NA,1,NA,NA,1,1,0
"28","028",1,1,1,6,76,1,9.3,12,0,3,1,0,3,1,0,4.23076923076923,4.53846153846154,4.69230769230769,3.84615384615385,5.23076923076923,4.46153846153846,4.5,3.91666666666667,4,3.38461538461538,5.07692307692308,5.46153846153846,5.53846153846154,4.41666666666667,5,4.8,4.92857142857143,5.04333333333333,4.17564102564103,4.5,5.10416666666667,4,32.5,68,72.2222222222222,"2",2,1,0,0,1,1,NA,NA,1,0,0,0
"29","029",1,1,1,6,80,1,8,12,0,3,1,0,1,1,0,3.15384615384615,5.33333333333333,5.69230769230769,5,5.53846153846154,1.76923076923077,4.41666666666667,4.41666666666667,3.75,4.23076923076923,4.92307692307692,5.07692307692308,5.30769230769231,5.5,4.33333333333333,3.8,4.14285714285714,4.80358974358974,4.3474358974359,4.41452991452991,5.05448717948718,145,2.5,132,86.8055555555555,"3",3,1,1,0,1,NA,NA,0,1,1,0,1
"30","030",1,1,1,NA,NA,0,9.6,12,1,3,1,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","031",1,1,1,6,80,1,8.9,NA,NA,3,NA,NA,NA,NA,NA,4.92307692307692,4.76923076923077,5.23076923076923,4.76923076923077,4.46153846153846,3.46153846153846,4.16666666666667,4.08333333333333,4.08333333333333,3.83333333333333,4.84615384615385,3.53846153846154,4.07692307692308,4.16666666666667,4,4,4,3.95641025641026,4.2025641025641,4.6025641025641,3.94551282051282,33.5,50,168,82.6388888888888,"0",0,0,0,1,0,0,NA,NA,0,0,1,1
"32","032",1,1,1,6,81,1,9,12,1,3,1,1,2,1,1,4.46153846153846,5,5.33333333333333,4.38461538461539,5.27272727272727,2.84615384615385,4.16666666666667,2.91666666666667,3.08333333333333,3.30769230769231,5.07692307692308,5.16666666666667,5.38461538461539,3.66666666666667,4.66666666666667,4.8,4.71428571428571,4.73692307692308,3.71025641025641,4.54972804972805,4.72115384615385,34,89.5,9.5,90.2777777777777,"2",0,1,0,0,0,NA,0,NA,NA,0,1,0
"33","033",1,1,1,6,72,0,9.8,12,1,3,1,1,2,1,1,5.07692307692308,4.61538461538461,5.53846153846154,4.76923076923077,5.38461538461539,3.76923076923077,3.63636363636364,3.9,4.36363636363636,4.38461538461539,4.36363636363636,4.58333333333333,5.09090909090909,4.77777777777778,4.22222222222222,3.6,4,4.45484848484849,4.12965034965035,4.85897435897436,4.66856060606061,4,41,142.5,75,"0",0,0,0,1,0,0,NA,1,NA,0,NA,1
"34","034",1,1,1,6,82,0,9.1,11,1,3,1,1,1,0,0,4.61538461538461,4.84615384615385,4.61538461538461,4.07692307692308,4.61538461538461,2.53846153846154,4.58333333333333,4,4.41666666666667,3.38461538461538,4.76923076923077,5.15384615384615,5.07692307692308,5.16666666666667,4.75,4.6,4.69230769230769,4.94948717948718,4.23076923076923,4.21794871794872,5.03685897435897,33.5,10.5,64,70.8333333333333,"2",2,1,0,0,1,NA,NA,0,1,0,0,0
"35","035",1,1,1,6,79,0,8.3,NA,NA,3,NA,NA,NA,NA,NA,4.76923076923077,4.46153846153846,4.38461538461539,4.30769230769231,3.92307692307692,3.92307692307692,4.58333333333333,3.41666666666667,3.5,2.30769230769231,5.53846153846154,5.69230769230769,4.92307692307692,4.83333333333333,4.66666666666667,4.6,4.64285714285714,4.94307692307692,3.86923076923077,4.29487179487179,5.02884615384615,NA,NA,NA,NA,"2",2,1,0,0,1,NA,0,0,NA,NA,NA,NA
"36","036",1,1,1,6,75,1,7.6,NA,NA,3,NA,NA,NA,NA,NA,5.69230769230769,4.92307692307692,6.15384615384615,4.27272727272727,4.61538461538461,3.07692307692308,3.33333333333333,5,5.08333333333333,3.75,4.53846153846154,4.81818181818182,5.3,4.91666666666667,3.44444444444444,5.6,4.21428571428571,4.81585858585859,4.34102564102564,4.78904428904429,4.61982323232323,NA,NA,NA,NA,"3",1,1,1,1,0,NA,NA,1,NA,NA,NA,NA
"37","037",1,1,1,6,76,1,7.8,NA,NA,3,NA,NA,NA,NA,NA,5.84615384615385,4.61538461538461,5.53846153846154,4.46153846153846,5.30769230769231,2.92307692307692,4.18181818181818,3.91666666666667,3.58333333333333,3.61538461538462,4.25,3.92307692307692,4.46153846153846,4.63636363636364,3.66666666666667,3.8,3.71428571428571,4.09752913752914,3.90944055944056,4.78205128205128,4.17191142191142,NA,NA,NA,NA,"0",0,0,0,1,0,0,0,NA,0,NA,NA,NA
"38","038",1,1,1,NA,NA,0,8.9,12,1,3,1,1,1,1,1,5.16666666666667,5.53846153846154,5.07692307692308,4.53846153846154,4.92307692307692,3.61538461538462,3.81818181818182,3.5,3.66666666666667,4.53846153846154,4.08333333333333,4.69230769230769,5.84615384615385,4.58333333333333,4.66666666666667,3.6,4.28571428571429,4.67769230769231,3.92132867132867,4.80982905982906,4.94711538461539,121,-14.5,66.5,77.0833333333333,"0",2,0,0,1,1,NA,0,1,NA,1,0,0
"39","039",1,1,1,6,75,1,8.2,14,1,3,1,1,2,0,0,5.15384615384615,4.53846153846154,5.46153846153846,4.76923076923077,5.38461538461539,2.76923076923077,3.33333333333333,4.41666666666667,4,4.92307692307692,4.23076923076923,3.92307692307692,4.46153846153846,4.75,2.88888888888889,3.4,3.07142857142857,3.88470085470085,4.18076923076923,4.67948717948718,4.00587606837607,-216,69.5,10,68.0555555555555,"0",0,0,0,1,0,0,NA,NA,0,0,1,0
"40","040",1,1,2,NA,NA,0,8.3,13,0,3,1,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","041",1,1,2,6,83,1,8.3,15,1,3,0,0,2,0,0,4.38461538461539,4.76923076923077,4.53846153846154,5.15384615384615,5.46153846153846,3.53846153846154,3.33333333333333,4.33333333333333,4.91666666666667,4.23076923076923,3.76923076923077,4,5.15384615384615,4.08333333333333,4,4,4,4.2474358974359,4.11666666666667,4.64102564102564,4.30929487179487,155.5,-67,151,33.3333333333333,"0",0,0,0,1,0,0,0,NA,0,1,0,1
"42","042",1,1,2,7,85,1,8.8,12,0,3,1,0,2,1,0,4.58333333333333,4.38461538461539,5.69230769230769,5,4.61538461538461,3,4.83333333333333,3.41666666666667,5.16666666666667,5.08333333333333,5.23076923076923,4.46153846153846,5.23076923076923,4.75,5,4.4,4.78571428571429,4.76846153846154,4.74615384615385,4.54594017094017,4.86057692307692,-284.5,110.5,293,30.5555555555555,"3",3,1,1,0,1,NA,1,NA,NA,0,1,1
"43","043",1,1,2,NA,NA,0,9.5,12,1,3,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","044",1,1,2,6,76,0,9.4,12,0,3,1,0,2,1,0,4.53846153846154,4.92307692307692,5.23076923076923,3.61538461538462,5.38461538461539,3.46153846153846,4.25,3.54545454545455,2.91666666666667,3.46153846153846,5.30769230769231,5.15384615384615,5.33333333333333,4.75,3.88888888888889,4.2,4,4.66521367521367,3.8962703962704,4.52564102564103,4.78151709401709,191.5,234,229.5,49.3055555555555,"0",0,0,0,0,0,NA,0,NA,NA,1,1,1
"45","045",1,1,2,NA,NA,0,9.5,12,1,3,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","046",1,1,2,NA,NA,1,9,11,0,3,1,0,3,0,0,5.61538461538461,4.61538461538461,6.30769230769231,5,5.76923076923077,3.23076923076923,5.27272727272727,4.5,5.08333333333333,4.61538461538461,4.07692307692308,5,5.69230769230769,5,4.22222222222222,3,3.78571428571429,4.58290598290598,4.70967365967366,5.08974358974359,4.97863247863248,130,50,217,93.75,"1",3,0,1,1,1,NA,1,1,NA,1,1,1
"47","047",1,1,2,6,77,1,8.8,6,1,3,0,0,1,0,0,2.69230769230769,4.92307692307692,3.30769230769231,3.38461538461538,5.15384615384615,6.07692307692308,5.16666666666667,2.75,3.25,2.84615384615385,6.38461538461539,6.38461538461539,5.84615384615385,5.25,4.88888888888889,4.4,4.71428571428571,5.35393162393162,4.07948717948718,4.25641025641026,5.59241452991453,89,-170.5,-8,84.7222222222222,"2",2,1,0,0,1,1,0,0,1,1,0,0
"48","048",1,1,2,6,76,0,8.1,11,0,3,1,0,3,0,0,4.33333333333333,4.69230769230769,4.15384615384615,4.53846153846154,5.91666666666667,4.92307692307692,4.91666666666667,5.25,4.16666666666667,4.92307692307692,4.15384615384615,4.38461538461539,4.46153846153846,4.16666666666667,3.77777777777778,3.8,3.78571428571429,4.11811965811966,4.68205128205128,4.75961538461538,4.19764957264957,155,69,112,95.8333333333333,"1",1,0,1,1,0,0,1,NA,0,1,1,1
"49","049",1,1,2,6,80,0,9.7,13,0,3,1,0,1,1,0,3.07692307692308,4.61538461538461,4.84615384615385,3,5.38461538461539,5.84615384615385,4.91666666666667,4.16666666666667,4.83333333333333,4.46153846153846,4,5.53846153846154,5.38461538461539,4.91666666666667,5.55555555555556,5.6,5.57142857142857,5.39905982905983,4.47564102564103,4.46153846153846,5.34882478632479,-25,17,-18,22.2222222222222,"3",3,1,1,0,1,1,NA,NA,1,0,0,0
"50","050",1,1,2,6,78,1,9.1,12,1,3,1,1,2,1,1,4.30769230769231,4.46153846153846,3.69230769230769,3.61538461538462,5.69230769230769,4.23076923076923,5.41666666666667,3.5,3.58333333333333,3.15384615384615,5.69230769230769,5.23076923076923,5.23076923076923,5.08333333333333,4.44444444444444,4,4.28571428571429,4.79786324786325,4.26923076923077,4.33333333333333,4.99732905982906,47.5,57,338,90.2777777777777,"2",2,1,0,0,1,NA,NA,0,NA,0,1,1
"51","051",1,1,2,NA,NA,1,7.1,12,0,3,1,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,126.5,109.5,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"52","052",1,1,2,7,85,0,9.2,11,0,3,1,0,2,0,0,4.61538461538461,4.76923076923077,4.84615384615385,4.76923076923077,5.38461538461539,4.46153846153846,5.66666666666667,4.91666666666667,5,5.30769230769231,3.46153846153846,4.07692307692308,5.15384615384615,5.08333333333333,4.88888888888889,4.2,4.64285714285714,4.68059829059829,4.87051282051282,4.80769230769231,4.80074786324786,-27,36,24.5,76.3888888888888,"1",1,0,1,1,0,NA,1,1,NA,0,0,0
"53","053",1,1,2,6,75,1,8.1,12,1,3,1,1,2,1,1,4.53846153846154,3.76923076923077,5.41666666666667,4.07692307692308,4.61538461538461,4,4.5,5.08333333333333,4.5,4.76923076923077,3.84615384615385,3.46153846153846,4.46153846153846,4.66666666666667,3.55555555555556,3.6,3.57142857142857,3.94905982905983,4.53974358974359,4.40277777777778,4.03632478632479,-25,156.5,28,63.1944444444444,"1",1,0,1,0,0,0,1,0,0,0,1,0
"54","054",1,1,2,6,78,1,8.3,NA,NA,3,NA,NA,NA,NA,NA,5.5,5.27272727272727,5.5,5.81818181818182,5.45454545454545,2.41666666666667,4.90909090909091,3.4,3.72727272727273,4.90909090909091,4.8,3.54545454545455,3.90909090909091,5,2.75,4.8,3.53846153846154,4.00090909090909,4.34909090909091,4.99368686868687,3.80113636363636,26,57,61,77.0833333333333,"1",1,0,1,1,0,0,NA,1,0,0,1,0
"55","055",1,1,2,6,76,0,8.5,14,1,3,1,1,1,0,0,4.75,4.38461538461539,4.92307692307692,3.92307692307692,5.08333333333333,4.92307692307692,4.90909090909091,3.72727272727273,4.25,4.38461538461539,4.76923076923077,4.33333333333333,4.30769230769231,5.33333333333333,4.55555555555556,3,4,4.30598290598291,4.40804195804196,4.66452991452991,4.63247863247863,-161,2,100,52.0833333333333,"1",1,0,1,1,0,0,NA,NA,NA,0,0,1
"56","056",1,1,2,NA,NA,1,9.2,11,1,3,1,1,2,0,0,3.66666666666667,4.16666666666667,4.38461538461539,4.76923076923077,5.30769230769231,3.07692307692308,4.18181818181818,3.36363636363636,4.72727272727273,4.15384615384615,5.23076923076923,5.15384615384615,5.76923076923077,5.83333333333333,4.66666666666667,3.8,4.35714285714286,5.04461538461539,4.33146853146853,4.22863247863248,5.35576923076923,-14.5,154.5,143,76.3888888888888,"3",3,1,1,0,1,1,NA,0,1,0,1,1
"57","057",1,1,2,6,78,1,8,NA,NA,3,NA,NA,NA,NA,NA,5,5.38461538461539,4.38461538461539,4.61538461538461,5.84615384615385,4.30769230769231,5.66666666666667,4.83333333333333,4.16666666666667,4.66666666666667,4.38461538461539,4.53846153846154,5.30769230769231,5.08333333333333,3.66666666666667,3.4,3.57142857142857,4.39923076923077,4.74358974358974,4.92307692307692,4.64903846153846,272.5,99.5,-99.5,43.0555555555555,"1",1,0,1,1,0,0,1,1,NA,1,1,0
"58","058",1,1,2,6,79,0,9.6,12,1,3,1,1,2,1,1,4,4.84615384615385,4.92307692307692,3.84615384615385,4.53846153846154,3.38461538461538,3.91666666666667,4.08333333333333,4.58333333333333,4,5.15384615384615,5.30769230769231,5.61538461538461,4.91666666666667,4.55555555555556,3.8,4.28571428571429,4.83905982905983,4.3474358974359,4.25641025641026,5.09882478632479,65,-87.5,98.5,81.9444444444444,"3",3,1,1,0,1,NA,NA,0,1,1,0,1
"59","059",1,1,2,7,86,0,9.7,13,1,3,1,1,3,1,1,4.66666666666667,4,5.33333333333333,4.45454545454545,6,4.08333333333333,4.5,4.54545454545455,4.90909090909091,4.69230769230769,4,4.84615384615385,4.83333333333333,6.2,4.66666666666667,4.4,4.57142857142857,4.98923076923077,4.52937062937063,4.75631313131313,5.13653846153846,24,29.5,154,68.75,"3",3,1,1,1,1,1,NA,NA,1,0,0,1
"60","060",1,1,2,6,79,0,9.1,12,1,3,1,1,2,1,1,4.2,4.69230769230769,3.84615384615385,3.61538461538462,5.38461538461539,4.38461538461539,4,3.91666666666667,4.5,4,4.15384615384615,4.69230769230769,5.07692307692308,4.27272727272727,4.22222222222222,3.6,4,4.37283605283605,4.11410256410256,4.35384615384616,4.56604506604507,23,-52.5,-3.5,60.4166666666666,"0",0,0,0,0,0,0,0,0,NA,0,0,0
