ID,Tipo_escuela,ESCUELA,GRADO,Grupo,Anios,Total_meses,Sexo,Calificacion,ConteoT,Target,ConteoCorrecto12-13,Conteocorrecto_Target12-13,nivelactividad,Sonrisa_Risa,Placer_alta_intensidad,Impulsividad,Aprox,Timidez,Miedo,Malestar,Tristeza,Frustracion,Autotranquilizacion,control_Inhibitorio,Placer_baja_intensidad,Sensibilidad perceptual,Atencion_foc,Shifting,conjunto_atencion,CE_condistractibilidad,AfectoNegativo,ExtraversionSurgency,CE_sindistractibilidad,Alerta,Orientacion,Conflicto,Errores_totales,ANT_porcentaje_errores_total,ANT_errores_omision,ANT_porcentaje_errores_omision,ANT_errores_comision,ANT_porcentaje_errores_comision,ANT_errores_porcentaje_50,ANT_errores_omisión_50,ANT_errores_comision_50,ANT_porcentaje_errores_omision_50,ANT_porcentaje_errores_comision_50,ANT_porcentajecorrecto,ANT_porcentaje_correctas_50,ANT_filtrado_50,Alerta_50,Orientacion_50,Conflicto_50,Central_Cue_rt,Spatial_Cue_rt,Perfiles,Perfiles_sindistac,CE_AltosBajos,AN_AltosBajos,Surgency_AltosBajos,CE_sindistrac_AltosBajos,CE_super_AltosBajos,AN_super_AltosBajos,Sugency_super_AltosBajos,CE_sindistrac_super_AltosBajos,Alerta_AltosBajos,Orientacion_AltosBajos,Conflicto_AltosBajos
193.00,0,1,2,6,7,87,0,9.1,,,,,3.61538461538462,4.76923076923077,3,3.61538461538462,6.61538461538462,5.61538461538462,6.91666666666667,4.75,6.08333333333333,5.30769230769231,4,4.53846153846154,4.76923076923077,5.25,4.88888888888889,4.2,4.64285714285714,4.72931623931624,5.41153846153846,4.53846153846154,4.8616452991453,,,,,,,,,,,,,,,,,,,,,,,3,3,1,1,0,1,,1,,,,,
194.00,0,1,2,6,,,0,8.9,12,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,0,1,2,6,7,84,0,8.5,11,0,0,0,4.84615384615385,5.15384615384615,4.53846153846154,3.92307692307692,5.69230769230769,4.61538461538462,5.08333333333333,5.16666666666667,5.16666666666667,4.76923076923077,3.84615384615385,3.15384615384615,5.46153846153846,5.5,3.55555555555556,2.6,3.21428571428571,4.05418803418803,4.80641025641026,4.7948717948718,4.41773504273504,-55,47,42,93,62.5,2,1.36054421768707,91,61.9047619047619,,,,,,37.5,,0,,,,830.62,813,1,1,0,1,1,0,0,1,1,0,0,1,0
196.00,0,1,2,6,,,0,8.9,14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,0,1,2,6,,,0,8.7,12,1,1,1,,,,,,,,,,,,,,,,,,,,,,99,3,167.5,10,4.8611111111112,3,2.04081632653061,7,4.76190476190476,4.8611111111112,3,7,2.04081632653061,4.76190476190476,95.1388888888888,95.1388888888888,1,99,3,167.5,797.56,787.714285714286,,,,,,,,,,,1,0,1
198.00,0,1,2,6,,,1,6.4,13,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,0,1,2,6,8,97,1,9,11,1,0,0,4.84615384615385,5.76923076923077,4.84615384615385,5.61538461538462,6.38461538461539,3.76923076923077,5.33333333333333,3.66666666666667,3.75,5.23076923076923,5.84615384615385,4.69230769230769,5.33333333333333,6.08333333333333,4.77777777777778,4.6,4.71428571428571,5.09735042735043,4.76538461538462,5.20512820512821,5.22168803418803,29,-8.5,116.5,16,9.0277777777778,1,0.680272108843537,15,10.2040816326531,9.0277777777778,1,15,0.680272108843537,10.2040816326531,90.9722222222222,90.9722222222222,1,29,-8.5,116.5,632.27,582.2,3,3,1,1,1,1,1,1,1,1,0,0,1
200.00,0,1,2,6,,,1,8.4,12,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201.00,0,1,2,6,,,1,8.5,12,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,0,1,2,6,8,96,1,9.4,12,1,1,1,4,5,4.84615384615385,3.84615384615385,4.61538461538462,3.92307692307692,3.41666666666667,3.5,3.58333333333333,3.38461538461538,4.61538461538462,4.69230769230769,5.38461538461539,4.08333333333333,5.22222222222222,4.4,4.92857142857143,4.75649572649573,3.7,4.37179487179487,4.84561965811966,-51.5,104.5,-100,13,6.9444444444445,3,2.04081632653061,10,6.80272108843537,6.9444444444445,3,10,2.04081632653061,6.80272108843537,93.0555555555555,93.0555555555555,1,-51.5,104.5,-100,791.19,755.294117647059,2,2,1,0,0,1,,0,0,,0,1,0
203,0,1,2,6,8,96,0,9.3,12,0,1,0,4.92307692307692,5.5,4.36363636363636,4,5.46153846153846,3.61538461538462,5.18181818181818,3.91666666666667,4.58333333333333,4.53846153846154,4.07692307692308,4.07692307692308,4.69230769230769,5.58333333333333,4.33333333333333,4.4,4.35714285714286,4.61717948717949,4.45944055944056,4.64393939393939,4.67147435897436,50.5,2,-22.5,16,9.0277777777778,1,0.680272108843537,15,10.2040816326531,9.0277777777778,1,15,0.680272108843537,10.2040816326531,90.9722222222222,90.9722222222222,1,50.5,2,-22.5,785.94,756.545454545455,1,1,0,1,1,0,,,,,0,0,0
204,0,1,2,6,,,1,7.4,13,1,1,1,4.76923076923077,4.76923076923077,3.46153846153846,5,5.46153846153846,1.61538461538462,3.5,3,3.83333333333333,3.38461538461538,5.76923076923077,4.53846153846154,3.92307692307692,5.91666666666667,2.77777777777778,5.4,3.71428571428571,4.51119658119658,3.8974358974359,4.17948717948718,4.28899572649573,162,149,180.5,81,54.1666666666667,7,4.76190476190476,74,50.3401360544218,,,,,,45.8333333333333,,0,,,,957.62,824.052631578947,0,0,0,0,0,0,,0,0,0,1,1,1
205,0,1,2,6,8,96,0,8.7,10,1,0,0,5.84615384615385,6.15384615384615,5.23076923076923,5.07692307692308,5.69230769230769,1.84615384615385,4,4.58333333333333,4.5,4.69230769230769,5.23076923076923,4.30769230769231,5.15384615384615,6.08333333333333,4,4.4,4.14285714285714,4.78897435897436,4.60128205128205,4.97435897435897,4.88621794871795,114,202.5,114,53,34.7222222222223,7,4.76190476190476,46,31.2925170068027,34.7222222222223,7,46,4.76190476190476,31.2925170068027,65.2777777777777,65.2777777777777,1,114,202.5,114,762.14,657.571428571429,3,3,1,1,1,1,,1,1,,1,1,1
206,0,1,2,6,,,0,8.8,12,1,1,1,4.07692307692308,4.69230769230769,4.23076923076923,4.30769230769231,5.16666666666667,4.07692307692308,4.36363636363636,3.58333333333333,4.54545454545455,3.15384615384615,4.61538461538462,4.23076923076923,4.84615384615385,4,4.44444444444444,4.2,4.35714285714286,4.3442735042735,4.052331002331,4.42521367521368,4.38034188034188,89,110.5,72.5,17,9.7222222222223,0,0,17,11.5646258503401,9.7222222222223,0,17,0,11.5646258503401,90.2777777777777,90.2777777777777,1,89,110.5,72.5,863.42,746.147058823529,0,0,0,0,0,0,0,0,0,0,1,1,0
207,0,1,2,6,7,95,1,9.3,12,0,1,0,5.07692307692308,4,5.30769230769231,4,5.15384615384615,4,4,4.41666666666667,4.08333333333333,4.84615384615385,4.07692307692308,4.41666666666667,4.61538461538462,4.91666666666667,3.77777777777778,3.8,3.78571428571429,4.30529914529915,4.28461538461538,4.58974358974359,4.43162393162393,127.5,81.5,42,27,16.6666666666667,11,7.48299319727891,16,10.8843537414966,16.6666666666667,11,16,7.48299319727891,10.8843537414966,83.3333333333333,83.3333333333333,1,127.5,81.5,42,1008.72,927.34375,0,0,0,0,1,0,0,,,0,1,1,0
208,0,1,2,6,8,96,0,9.5,12,0,1,0,4.30769230769231,4.38461538461539,3.61538461538462,3.92307692307692,5.07692307692308,3.76923076923077,5.41666666666667,4.91666666666667,4.33333333333333,3.92307692307692,4.23076923076923,4.3,4.69230769230769,5.41666666666667,5.33333333333333,5.2,5.28571428571429,4.98846153846154,4.56410256410256,4.17948717948718,4.93557692307692,130.5,-29,68,8,3.4722222222223,4,2.72108843537415,4,2.72108843537415,3.4722222222223,4,4,2.72108843537415,2.72108843537415,96.5277777777777,96.5277777777777,1,130.5,-29,68,964.97,893.194444444445,3,3,1,1,0,1,1,1,0,,1,0,0
209.00,0,1,2,6,,,1,9.3,12,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210.00,0,1,2,6,,,1,7.8,12,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,0,1,2,6,7,87,0,8.8,12,1,1,1,5.92307692307692,6.15384615384615,6.15384615384615,5.69230769230769,6.15384615384615,1.92307692307692,3.41666666666667,2.83333333333333,4.41666666666667,4.53846153846154,4.91666666666667,5.38461538461539,4.92307692307692,5.33333333333333,2.88888888888889,4,3.28571428571429,4.50598290598291,4.02435897435897,5.33333333333333,4.63247863247863,-36.5,-30,-25,26,15.9722222222223,3,2.04081632653061,23,15.6462585034014,15.9722222222223,3,23,2.04081632653061,15.6462585034014,84.0277777777777,84.0277777777777,1,-36.5,-30,-25,882.94,940.366666666667,0,0,0,0,1,0,,0,1,,0,0,0
212.00,0,1,2,6,,,0,8.9,12,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213.00,0,1,2,6,7,88,0,7.5,24,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,0,1,2,6,7,92,0,8.6,17,1,0,0,3.81818181818182,5,3.66666666666667,4.38461538461539,5.38461538461539,3.07692307692308,4.27272727272727,3.36363636363636,6.36363636363636,3.69230769230769,5.23076923076923,4.61538461538462,4.84615384615385,5.41666666666667,5,5.2,5.08333333333333,5.01564102564103,4.58461538461538,4.22183372183372,4.96955128205128,79,97.5,194,15,8.3333333333334,4,2.72108843537415,11,7.48299319727891,8.3333333333334,4,11,2.72108843537415,7.48299319727891,91.6666666666666,91.6666666666666,1,79,97.5,194,904.03,858.088235294118,3,3,1,1,0,1,1,1,0,,1,1,1
215.00,0,1,2,6,,,1,8.6,12,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,0,1,2,6,7,94,0,9.4,12,0,1,0,4.92307692307692,4.61538461538462,4.38461538461539,3.46153846153846,5.46153846153846,4.69230769230769,3.58333333333333,5,4.58333333333333,5.15384615384615,4.38461538461539,4.23076923076923,4.92307692307692,5.5,3.88888888888889,3.8,3.85714285714286,4.46854700854701,4.54102564102564,4.58974358974359,4.63568376068376,39,32.5,39,9,4.1666666666667,3,2.04081632653061,6,4.08163265306122,4.1666666666667,3,6,2.04081632653061,4.08163265306122,95.8333333333333,95.8333333333333,1,39,32.5,39,1034.29,928.861111111111,1,1,0,1,1,0,,1,,,0,0,0
217,0,2,1,7,6,80,0,9.6,11,0,0,0,3.46153846153846,4.30769230769231,5.15384615384615,4.07692307692308,3.76923076923077,5.15384615384615,5.16666666666667,4.91666666666667,4.75,4.46153846153846,4,4.08333333333333,4.30769230769231,5.5,4.77777777777778,4,4.5,4.53376068376068,4.65897435897436,4.32051282051282,4.66720085470085,21,44,360,111,75,13,8.84353741496599,98,66.6666666666667,,,,,,25,,0,,,,996.78,896.818181818182,1,1,0,1,0,0,,1,0,,0,1,1
218.00,0,2,1,7,,,1,9.6,12,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219.00,0,2,1,7,7,85,1,9,12,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220.00,0,2,1,7,,,0,9.6,12,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,0,2,1,7,7,84,1,9.6,12,1,1,1,4.15384615384615,4.30769230769231,4.84615384615385,3.84615384615385,4.69230769230769,5.15384615384615,4.41666666666667,4.25,5.25,4.76923076923077,3.84615384615385,6,4.23076923076923,5.25,4.55555555555556,5.4,4.85714285714286,5.08726495726496,4.50641025641026,4.5,5.0090811965812,-200.5,108,27,54,35.4166666666667,12,8.16326530612245,42,28.5714285714286,35.4166666666667,12,42,8.16326530612245,28.5714285714286,64.5833333333333,64.5833333333333,1,-200.5,108,27,879.79,780,3,3,1,1,0,1,1,,,,0,1,0
222.00,0,2,1,7,6,72,1,9.3,12,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,0,2,1,7,,,0,9.3,,,,,5.46153846153846,5.46153846153846,4.46153846153846,4.41666666666667,4.76923076923077,5.53846153846154,4.75,5.91666666666667,5.09090909090909,4.61538461538462,5.23076923076923,5.53846153846154,4.92307692307692,5,5.33333333333333,5.8,5.5,5.31897435897436,5.12074592074592,5.01816239316239,5.19871794871795,151,102.5,158.5,24,14.5833333333334,15,10.2040816326531,9,6.12244897959184,14.5833333333334,15,9,10.2040816326531,6.12244897959184,85.4166666666666,85.4166666666666,1,151,102.5,158.5,1057.30,1011.67647058824,3,3,1,1,1,1,1,1,1,1,1,1,1
224.00,0,2,1,7,,,0,9.3,12,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225.00,0,2,1,7,,,1,9,12,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,0,2,1,7,6,75,1,9,,,,,4.84615384615385,4.08333333333333,5.07692307692308,4.30769230769231,4.30769230769231,4.84615384615385,4.66666666666667,5.16666666666667,4.5,4.30769230769231,4.53846153846154,4.76923076923077,4,5.90909090909091,5.33333333333333,4.6,5.07142857142857,4.922331002331,4.63589743589744,4.57799145299145,5.00291375291375,93,-53,-592.5,67,45.1388888888889,20,13.6054421768707,47,31.9727891156463,45.1388888888889,20,47,13.6054421768707,31.9727891156463,54.8611111111111,54.8611111111111,1,93,-53,-592.5,907.71,918.714285714286,3,3,1,1,1,1,,1,,,1,0,0
227,0,2,1,7,6,75,1,9,10,0,0,0,4,4.36363636363636,4.41666666666667,4.08333333333333,4.33333333333333,4.5,4.36363636363636,4.63636363636364,4.44444444444444,3.83333333333333,3.55555555555556,4.30769230769231,5.15384615384615,4.63636363636364,4.85714285714286,4.4,4.66666666666667,4.67100899100899,4.16666666666667,4.28282828282828,4.73876123876124,-12.5,149,-62.5,82,54.8611111111112,57,38.7755102040816,25,17.0068027210884,,,,,,45.1388888888888,,0,,,,1145.92,1122,0,0,0,0,0,0,,,0,,0,1,0
228.00,0,2,1,7,,,0,8.6,12,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,0,2,1,7,6,81,0,9.3,12,1,1,1,4.61538461538462,4.53846153846154,5.69230769230769,4.53846153846154,4.15384615384615,4.76923076923077,4.33333333333333,4.91666666666667,5,4.46153846153846,4.53846153846154,4.30769230769231,4.61538461538462,5.66666666666667,4.77777777777778,6.2,5.28571428571429,5.11350427350427,4.65,4.71794871794872,4.84188034188034,-65.5,5,321,50,32.6388888888889,12,8.16326530612245,38,25.8503401360544,32.6388888888889,12,38,8.16326530612245,25.8503401360544,67.3611111111111,67.3611111111111,1,-65.5,5,321,888.42,906.36,3,3,1,1,1,1,1,1,,,0,0,1
230,0,2,1,7,6,82,0,9.3,10,1,0,0,4.81818181818182,4,5.07692307692308,4.69230769230769,3.23076923076923,4.69230769230769,4.08333333333333,4.54545454545455,3.91666666666667,4.16666666666667,4.92307692307692,4.46153846153846,4.38461538461539,5.16666666666667,4.77777777777778,5,4.85714285714286,4.75811965811966,4.32703962703963,4.41841491841492,4.69764957264957,-99,-11,17,35,22.2222222222223,15,10.2040816326531,20,13.6054421768707,22.2222222222223,15,20,10.2040816326531,13.6054421768707,77.7777777777777,77.7777777777777,1,-99,-11,17,987.96,967.851851851852,3,1,1,1,0,0,,,0,,0,0,0
231,0,2,1,7,7,84,1,9.3,13,1,1,1,4.75,4.08333333333333,5.15384615384615,4.07692307692308,4.08333333333333,4.84615384615385,5.16666666666667,4.5,4.83333333333333,4.75,4.30769230769231,5.61538461538462,4.61538461538462,5.18181818181818,4.66666666666667,5.2,4.85714285714286,5.05585081585082,4.71153846153846,4.49893162393162,5.01981351981352,47.5,-40.5,-30.5,19,11.1111111111112,9,6.12244897959184,10,6.80272108843537,11.1111111111112,9,10,6.12244897959184,6.80272108843537,88.8888888888888,88.8888888888888,1,47.5,-40.5,-30.5,817.94,806.933333333333,3,3,1,1,0,1,1,1,,,0,0,0
232,0,2,1,7,6,75,0,8.3,12,0,1,0,3.38461538461538,4.15384615384615,6.08333333333333,3.84615384615385,5.15384615384615,3.83333333333333,5.5,3.90909090909091,4,3.69230769230769,4.5,4.23076923076923,4.07692307692308,4.36363636363636,4.25,6.4,5.07692307692308,4.66426573426574,4.32027972027972,4.40918803418803,4.23033216783217,-24.5,-106,318.5,41,27.0833333333334,18,12.2448979591837,23,15.6462585034014,27.0833333333334,18,23,12.2448979591837,15.6462585034014,72.9166666666666,72.9166666666666,1,-24.5,-106,318.5,977.84,966.259259259259,1,1,0,1,0,0,,,0,0,0,0,1
233.00,0,2,1,7,,,1,9.6,13,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234.00,0,2,1,7,,,1,9,12,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,0,2,1,7,7,84,1,9.3,12,1,1,1,4.69230769230769,4.30769230769231,5,4.76923076923077,4.75,4.53846153846154,4.91666666666667,5,6.18181818181818,3.23076923076923,4.53846153846154,4.30769230769231,3.91666666666667,5,5.375,5.2,5.30769230769231,4.75987179487179,4.77354312354312,4.67628205128205,4.64983974358974,2,51,104.5,7,2.7777777777778,1,0.680272108843537,6,4.08163265306122,2.7777777777778,1,6,0.680272108843537,4.08163265306122,97.2222222222222,97.2222222222222,1,2,51,104.5,817.51,797.805555555556,3,1,1,1,1,0,,1,,,0,1,1
236,0,2,1,7,6,76,0,9.6,13,1,1,1,4.30769230769231,3.76923076923077,5.38461538461539,4.61538461538462,5.61538461538462,3.53846153846154,4.83333333333333,5.25,4.75,4.61538461538462,4.92307692307692,4.15384615384615,3.53846153846154,4.90909090909091,4.66666666666667,5,4.78571428571429,4.45361305361305,4.87435897435898,4.53846153846154,4.31701631701632,39,-4,92.5,26,15.9722222222223,13,8.84353741496599,13,8.84353741496599,15.9722222222223,13,13,8.84353741496599,8.84353741496599,84.0277777777777,84.0277777777777,1,39,-4,92.5,902.14,955.363636363636,1,1,0,1,0,0,0,1,,0,0,0,0
237.00,0,2,1,7,,,1,9.3,12,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,0,2,1,7,6,82,0,9,11,1,0,0,4.53846153846154,4.5,4.46153846153846,4.36363636363636,3.30769230769231,5,3.41666666666667,4.66666666666667,4.58333333333333,4.15384615384615,4.58333333333333,5.38461538461539,4.92307692307692,6.33333333333333,4.44444444444444,5.4,4.78571428571429,5.29709401709402,4.28076923076923,4.36188811188811,5.27136752136752,94.5,-0.5,68,26,15.9722222222223,11,7.48299319727891,15,10.2040816326531,15.9722222222223,11,15,7.48299319727891,10.2040816326531,84.0277777777777,84.0277777777777,1,94.5,-0.5,68,950.71,878.066666666667,2,2,1,0,0,1,1,,0,1,1,0,0
239,0,2,1,7,6,76,1,9.3,,,,,4,4.69230769230769,5.30769230769231,5.30769230769231,3.76923076923077,3.23076923076923,4.25,4,3.91666666666667,2.84615384615385,4.16666666666667,5.07692307692308,4.69230769230769,4.27272727272727,5,4.6,4.85714285714286,4.72839160839161,3.83589743589744,4.38461538461538,4.76048951048951,138.5,80.5,18,22,13.1944444444445,7,4.76190476190476,15,10.2040816326531,13.1944444444445,7,15,4.76190476190476,10.2040816326531,86.8055555555555,86.8055555555555,1,138.5,80.5,18,889.28,750.933333333333,2,0,1,0,0,0,,0,0,,1,1,0
240.00,0,2,1,7,6,81,1,9,12,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241.00,0,2,1,7,,,0,8.3,14,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,0,2,1,7,7,84,1,9,13,0,1,0,4.76923076923077,5.15384615384615,5.30769230769231,4.91666666666667,5.09090909090909,5.5,4.25,4.09090909090909,5.25,4.53846153846154,4.90909090909091,4.61538461538462,4.23076923076923,6.25,5.22222222222222,5,5.14285714285714,5.06367521367521,4.60769230769231,5.1230574980575,5.07959401709402,43.5,75,123.5,39,25,13,8.84353741496599,26,17.687074829932,25,13,26,8.84353741496599,17.687074829932,75,75,1,43.5,75,123.5,1022.39,991.642857142857,3,3,1,1,1,1,1,1,1,1,0,1,1
243,0,2,1,7,6,81,0,9.3,14,0,0,0,3.61538461538462,3.46153846153846,5.46153846153846,4.46153846153846,4.30769230769231,5.53846153846154,4.75,4.25,4.25,4.07692307692308,5.84615384615385,4.69230769230769,4.46153846153846,5.75,4.44444444444444,5.6,4.85714285714286,4.98965811965812,4.63461538461539,4.47435897435897,4.83707264957265,-14,-97.5,-103.5,56,37.5,15,10.2040816326531,41,27.891156462585,37.5,15,41,10.2040816326531,27.891156462585,62.5,62.5,1,-14,-97.5,-103.5,928.18,1032.79166666667,3,3,1,1,0,1,1,1,,,0,0,0
244,0,2,1,7,6,77,0,9,13,1,1,1,7,4.08333333333333,5.30769230769231,4.38461538461539,4.23076923076923,4.61538461538462,3.83333333333333,3.33333333333333,4.58333333333333,4.84615384615385,4.23076923076923,3,3.81818181818182,4.58333333333333,4.33333333333333,5.6,4.78571428571429,4.2669696969697,4.16538461538462,4.93696581196581,3.93371212121212,224.5,124,101.5,42,27.0833333333334,14,9.52380952380952,28,19.047619047619,27.0833333333334,14,28,9.52380952380952,19.047619047619,72.9166666666666,72.9166666666666,1,224.5,124,101.5,968.92,976.208333333333,0,0,0,0,1,0,0,,1,0,1,1,1
245,0,2,1,7,,,1,9.6,12,0,1,0,4.53846153846154,5.46153846153846,3.76923076923077,4.76923076923077,5.07692307692308,4.53846153846154,5.5,5.08333333333333,4.5,4.46153846153846,4.66666666666667,5.30769230769231,4.38461538461539,5.08333333333333,3.44444444444444,4,3.64285714285714,4.44401709401709,4.84230769230769,4.69230769230769,4.55502136752137,35.5,-12,139.5,12,6.25,3,2.04081632653061,9,6.12244897959184,6.25,3,9,2.04081632653061,6.12244897959184,93.75,93.75,1,35.5,-12,139.5,826.66,773.472222222222,1,1,0,1,1,0,0,1,,0,0,0,1
246,0,2,1,7,6,72,1,9.3,,,,,4.38461538461539,3.90909090909091,4.45454545454545,4.83333333333333,4.72727272727273,4.41666666666667,4.1,4.16666666666667,4.16666666666667,5.61538461538462,5,4.84615384615385,4.30769230769231,4.58333333333333,4.66666666666667,4,4.42857142857143,4.48076923076923,4.60974358974359,4.45425407925408,4.60096153846154,102,-12,93,75,50,2,1.36054421768707,73,49.6598639455782,50,2,73,1.36054421768707,49.6598639455782,50,50,1,102,-12,93,606.73,641.333333333333,1,1,0,1,0,0,,1,,,1,0,0
247,0,2,2,8,,0,0,9.4,12,1,1,1,5.53846153846154,3.58333333333333,6,5.61538461538462,5,5.38461538461539,5,5,5.54545454545455,3.92307692307692,3.61538461538462,4.84615384615385,5,5.33333333333333,5.11111111111111,6,5.42857142857143,5.25811965811966,4.61678321678322,5.18696581196581,5.07264957264957,106.5,-31.5,136,12,6.25,0,0,12,8.16326530612245,6.25,0,12,0,8.16326530612245,93.75,93.75,1,106.5,-31.5,136,705.19,702.085714285714,3,3,1,1,1,1,1,1,1,1,1,0,1
248,0,2,2,8,,0,0,9.5,15,0,0,0,4.15384615384615,4.92307692307692,5.23076923076923,4.38461538461539,3.33333333333333,4.53846153846154,4.91666666666667,4,4.58333333333333,3.30769230769231,4.53846153846154,3.76923076923077,4.46153846153846,4.91666666666667,4.55555555555556,5.6,4.92857142857143,4.66059829059829,4.26923076923077,4.42735042735043,4.42574786324786,112,82.5,172,14,7.6388888888889,2,1.36054421768707,12,8.16326530612245,7.6388888888889,2,12,1.36054421768707,8.16326530612245,92.3611111111111,92.3611111111111,1,112,82.5,172,846.84,763.771428571429,0,0,0,0,0,0,,,,0,1,1,1
249.00,0,2,2,8,,0,0,7.5,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250.00,0,2,2,8,,0,1,8.6,11,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.00,0,2,2,8,,0,0,9.9,12,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,0,2,2,8,,0,0,8.8,12,0,1,0,5.33333333333333,4.33333333333333,5.46153846153846,3.61538461538462,4.69230769230769,4.23076923076923,4.58333333333333,4.33333333333333,4.58333333333333,4.53846153846154,4.76923076923077,4.76923076923077,4.92307692307692,4.58333333333333,5,5.4,5.14285714285714,4.93512820512821,4.56153846153846,4.61111111111111,4.81891025641026,43,-52,161,8,4.1666666666667,3,2.04081632653061,5,3.40136054421769,4.1666666666667,3,5,2.04081632653061,3.40136054421769,95.8333333333333,95.8333333333333,1,43,-52,161,875.60,928.371428571429,3,1,1,1,1,0,,1,,,0,0,1
253,0,2,2,8,,0,1,8.2,12,1,1,1,4.7,4.23076923076923,5.46153846153846,4.25,4.38461538461539,5.15384615384615,4.25,5.08333333333333,4.16666666666667,5.81818181818182,4.84615384615385,4.38461538461539,4.66666666666667,4.72727272727273,4.77777777777778,5,4.85714285714286,4.71126651126651,4.83286713286713,4.69679487179487,4.63908313908314,13,58.5,128,44,28.4722222222223,8,5.4421768707483,36,24.4897959183673,28.4722222222223,8,36,5.4421768707483,24.4897959183673,71.5277777777777,71.5277777777777,1,13,58.5,128,733.63,723.5,3,1,1,1,1,0,,1,,,0,1,1
254.00,0,2,2,8,,0,1,9.1,13,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255.00,0,2,2,8,,0,0,9.8,12,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256.00,0,2,2,8,,0,0,8,12,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257.00,0,2,2,8,,0,1,9,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,0,2,2,8,,0,1,9.6,,,,,3.92307692307692,4,5.25,3.69230769230769,4.61538461538462,4.53846153846154,4.83333333333333,5.08333333333333,4.75,4,4.69230769230769,5.61538461538462,4.76923076923077,4.33333333333333,4.66666666666667,5,4.78571428571429,4.87692307692308,4.67179487179487,4.33653846153846,4.84615384615385,46.5,21,141,17,9.7222222222223,0,0,17,11.5646258503401,9.7222222222223,0,17,0,11.5646258503401,90.2777777777777,90.2777777777777,1,46.5,21,141,574.79,526.15625,3,3,1,1,0,1,,1,0,,0,0,1
